offer_id	created_date	last_updated_date	agreement_id	organization_id	offer_type	agreement_row_id	gsfa_customer_id	product_cluster	shipments	wps	uom	published_revenue	recommended_pid_name	recommended_revenue	pid_category	discount_selection	selected_pid_name	expected_revenue	percentage_initial_discount	absolute_initial_discount	authority_level	authority_name	avg_discount
CL_O_114919786340	2 Aug 2019 18:57:23.000000	13 Nov 2019 19:09:21.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0722019806311	TDImport	1	10	Kg	9.054000000	TDI_18%	5196.960000000	Fixed/Flavoured	?	TDI_20%	7.243200000	?	?	?	?	20.0000000
CL_O_113773856919	20 Mar 2019 14:09:44.000000	10 Jul 2019 14:05:42.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0312018871034	TDImport	1	50	Kg	65.908200000	TDI_FTB1803	26368.680000000	Fixed/Flavoured	?	TDI_FTB1803	39.520800000	?	?	?	?	40.0365960
CL_O_115501091530	15 Oct 2019 13:34:42.000000	15 Oct 2019 16:15:06.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09040110155093	TDImport	5	20	Kg	127.980000000	TDI_45%	50185.800000000	Fixed/Flavoured	?	TDI_45%	70.389000000	?	?	1	CL Sales Manager	45.0000000
CL_O_113481631376	19 Feb 2019 13:24:42.000000	19 Feb 2019 20:40:30.000000	?	DHL CL	Standard GPI Offer	?	CLSION_1107018594309	TDDom	20	0.5	Kg	8871.120000000	TDD_13%	7718.040000000	Fixed/Flavoured	Higher Discount	TDD_20%	7097.100000000	?	?	1	CL Sales Manager	19.9977000
CL_O_115478720851	11 Oct 2019 17:41:45.000000	26 Nov 2019 15:39:02.000000	CL_O_115478720851	DHL CL	Standard GPI Offer	1-7ADYB29	CLSCSV_0426019185115	TDExport	8	3	Kg	83.404800000	TDE_40%	36062.880000000	Fixed/Flavoured	Higher Discount	TDE_50%	41.702400000	?	?	1	CL Sales Manager	50.0000000
CL_O_114184838137	9 May 2019 21:28:16.000000	10 May 2019 16:10:57.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-SOEEI3	TDImport	2	60	Kg	156.368400000	TDI_49%	54588.600000000	Fixed/Flavoured	?	TDI_50%	81.312000000	?	?	1	CL Sales Manager	47.9997240
CL_O_116472665805	5 Feb 2020 18:50:06.000000	5 Feb 2020 18:51:37.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_01300111293178	TDExport	1	10	Kg	13.402200000	TDE_34%	6915.000000000	Fixed/Flavoured	?	TDE_34%	8.845200000	?	?	?	?	34.0018800
CL_O_114695809115	8 Jul 2019 16:39:07.000000	8 Jul 2019 21:02:30.000000	?	DHL CL	Standard GPI Offer	?	CLS41997CS	TDDom	1	0.5	Kg	343.860000000	TDD_01%	340.440000000	Fixed/Flavoured	Higher Discount	TDD_20%	275.100000000	?	?	1	CL Sales Manager	19.9965100
CL_O_116980485697	26 Mar 2020 15:04:14.000000	31 Mar 2020 14:13:21.000000	CL_O_116980485697	DHL CL	Standard GPI Offer	1-7TO5H31	CLSCSV_0516019323642	TDExport	2	2	Kg	17.468400000	TDE_36%	9469.200000000	Fixed/Flavoured	Lower Discount	TDE_35%	11.354400000	?	?	?	?	35.0003430
CL_O_114328578469	27 May 2019 16:25:25.000000	11 Jun 2019 18:26:08.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-6IRWB4D	TDImport	10	5	Kg	90.060000000	TDI_41%	36921.000000000	Fixed/Flavoured	Higher Discount	TDI_50%	45.030000000	?	?	1	CL Sales Manager	50.0000000
CL_O_115207837750	11 Sep 2019 12:26:13.000000	11 Sep 2019 13:53:41.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5929PHT	TDImport	60	1	Kg	419.940000000	TDI_58%	125434.800000000	Fixed/Flavoured	Higher Discount	TDI_70%	125.964000000	?	?	3	CL Commercial Director	70.0042860
CL_O_114303398464	23 May 2019 21:50:41.000000	27 May 2019 16:23:30.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0418019134039	TDExport	12	0.5	Kg	37.114200000	TDE_33%	17323.740000000	Fixed/Flavoured	Higher Discount	TDE_ECOM181	18.144000000	?	?	2	CL Pricing	51.1130510
CL_O_114230642799	15 May 2019 16:05:39.000000	4 Jul 2019 18:22:07.000000	CL_O_114230642799	DHL CL	Standard GPI Offer	1-6QOCLJN	CLS82292CS	TDImport	2	20	Kg	90.476400000	TDI_41%	36957.120000000	Fixed/Flavoured	Higher Discount	TDI_48%	47.047200000	?	?	1	CL Sales Manager	48.0005840
CL_O_114867215807	29 Jul 2019 16:24:26.000000	2 Aug 2019 22:59:26.000000	CL_O_114867215807	DHL CL	Standard GPI Offer	1-6UR8JN3	COMET_1-6TGG919	TDImport	15	5	Kg	235.773000000	TDI_51%	80482.500000000	Fixed/Flavoured	Higher Discount	TDI_57%	101.385000000	?	?	1	CL Sales Manager	56.9988930
CL_O_114076143829	26 Apr 2019 13:02:06.000000	1 May 2019 14:50:56.000000	CL_O_114076143829	DHL CL	Standard GPI Offer	1-6HKKV39	CLSION_0424019159153	TDImport	5	3	Kg	58.203000000	TDI_38%	24113.100000000	Fixed/Flavoured	Higher Discount	TDI_52%	27.936000000	?	?	1	CL Sales Manager	52.0024740
CL_O_115457890345	9 Oct 2019 18:30:57.000000	9 Oct 2019 18:33:36.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_10070110431847	TDImport	1	10	Kg	25.726200000	TDI_FTB1802	12083.160000000	Fixed/Flavoured	?	TDI_FTB1802	16.729200000	?	?	?	?	34.9721300
CL_O_115719975381	8 Nov 2019 19:27:23.000000	8 Nov 2019 19:28:32.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_11070110698229	TDImport	1	15	Kg	20.118000000	TDI_33%	10023.660000000	Fixed/Flavoured	?	TDI_33%	13.479000000	?	?	?	?	33.0002980
CL_O_114516882841	19 Jun 2019 14:20:00.000000	9 Jul 2019 14:43:37.000000	CL_O_114516882841	DHL CL	Standard GPI Offer	1-6O8Z2A1	CLS32473CS	TDImport	2	15	Kg	70.964400000	TDI_40%	29784.480000000	Fixed/Flavoured	?	?	35.481600000	?	?	1	CL Sales Manager	50.0008450
CL_O_114153024815	7 May 2019 02:02:27.000000	18 Jun 2019 23:49:06.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC3996878_253	TDDom	50	0.5	Kg	22212.120000000	TDD_17%	18436.440000000	Fixed/Flavoured	Higher Discount	TDD_50%	11105.160000000	?	?	3	CL Commercial Director	50.0040520
CL_O_114655368148	2 Jul 2019 22:06:29.000000	3 Jul 2019 15:58:29.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0629019640148	TDDom	10	0.5	Kg	4298.040000000	TDD_07%	3997.200000000	Fixed/Flavoured	Higher Discount	TDD_47%	2277.840000000	?	?	3	CL Commercial Director	47.0028200
CL_O_115458181413	9 Oct 2019 19:30:28.000000	11 Oct 2019 14:17:58.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0807017601082	TDExport	1	10	Kg	12.778200000	TDE_25%	6922.200000000	Fixed/Flavoured	Higher Discount	TDE_ECOM181	5.103000000	?	?	2	CL Pricing	60.0647980
CL_O_114043956193	22 Apr 2019 19:06:57.000000	25 Jul 2019 15:16:26.000000	CL_O_114043956193	DHL CL	Standard GPI Offer	1-6TGJW7H	COMET_1-3S04PRN	TDImport	1	0.5	Kg	6.426000000	TDI_18%	3489.660000000	Fixed/Flavoured	Higher Discount	TDI_45%	3.534000000	?	?	1	CL Sales Manager	45.0046690
CL_O_113679715370	12 Mar 2019 18:40:16.000000	10 Jan 2020 17:58:30.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-V803U4	TDImport	13	2.69	Kg	135.960600000	TDI_45%	50055.540000000	Fixed/Flavoured	Higher Discount	TDI_48%	70.701600000	?	?	1	CL Sales Manager	47.9984640
CL_O_116119294263	26 Dec 2019 19:02:36.000000	26 Dec 2019 19:05:12.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_12240111054374	TDImport	1	25	Kg	31.260000000	TDI_FTB1802	15270.720000000	Fixed/Flavoured	Higher Discount	TDI_FTB1803	18.755400000	?	?	?	?	40.0019190
CL_O_114139398843	3 May 2019 19:44:43.000000	3 May 2019 19:50:04.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5QWIP1R	TDImport	3	60	Kg	234.552600000	TDI_51%	78532.740000000	Fixed/Flavoured	Higher Discount	TDI_60%	93.821400000	?	?	1	CL Sales Manager	59.9998470
CL_O_116909135408	19 Mar 2020 21:00:41.000000	26 Mar 2020 20:02:17.000000	?	DHL CL	Standard GPI Offer	?	CLC10000341	TDExport	17	0.81	Kg	58.084800000	TDE_46%	27059.220000000	Fixed/Flavoured	Higher Discount	TDE_73%	15.681600000	?	?	3	CL Commercial Director	73.0022310
CL_O_113235068423	4 Jan 2019 13:11:47.000000	10 Jan 2020 17:58:30.000000	CL_O_113235068423	DHL CL	Standard GPI Offer	1-13ZPG3-13	COMET_1-62UWO4D	TDExport	10	35	Kg	324.005400000	TDE_56%	99378.540000000	Fixed/Flavoured	Lower Discount	TDE_50%	162.000000000	?	?	1	CL Sales Manager	50.0008330
CL_O_115435069294	7 Oct 2019 17:06:27.000000	28 Oct 2019 16:15:02.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0710019731485	TDImport	20	20	Kg	591.684000000	TDI_60%	169348.800000000	Fixed/Flavoured	?	TDI_60%	236.676000000	?	?	1	CL Sales Manager	59.9995940
CL_O_115590570039	25 Oct 2019 18:19:36.000000	28 Oct 2019 18:28:17.000000	CL_O_115590570039	DHL CL	Standard GPI Offer	1-764KFY5	CLSION_10240110561253	TDImport	1	5	Kg	11.830200000	TDI_31%	5905.380000000	Fixed/Flavoured	Lower Discount	TDI_30%	8.281200000	?	?	?	?	29.9994930
CL_O_116849948406	13 Mar 2020 19:04:53.000000	13 Mar 2020 19:08:53.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5NQX7Z3	TDImport	9	1.5	Kg	65.609400000	TDI_46%	30189.060000000	Fixed/Flavoured	?	TDI_46%	?	?	?	1	CL Sales Manager	?
CL_O_115815412047	20 Nov 2019 16:01:46.000000	20 Nov 2019 17:51:38.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_11180110775451	TDExport	1	30	Kg	37.862400000	TDE_33%	19630.020000000	Fixed/Flavoured	Higher Discount	TDE_40%	22.717200000	?	?	2	CL Pricing	40.0006340
CL_O_114303003363	23 May 2019 20:08:55.000000	27 May 2019 22:18:23.000000	CL_O_114303003363	DHL CL	Standard GPI Offer	1-6KZMHFL	CLSCSV_0109015564701	TDImport	4	10	Kg	71.248800000	TDI_40%	29783.040000000	Fixed/Flavoured	Higher Discount	TDI_50%	35.623200000	?	?	1	CL Sales Manager	50.0016840
CL_O_113611673903	5 Mar 2019 13:49:56.000000	5 Mar 2019 13:52:12.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC26150679_2642	TDExport	1	20	Kg	34.851600000	TDE_FTB1802	14877.240000000	Fixed/Flavoured	?	TDE_FTB1802	22.659000000	?	?	?	?	34.9843340
CL_O_116012114867	11 Dec 2019 20:17:46.000000	11 Dec 2019 20:19:24.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_12110110960683	TDImport	1	10	Kg	14.640000000	TDI_31%	7860.480000000	Fixed/Flavoured	?	TDI_31%	10.101600000	?	?	?	?	31.0000000
CL_O_114645306116	1 Jul 2019 21:40:43.000000	1 Jul 2019 21:44:24.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0628019639596	TDImport	1	7	Kg	19.721400000	TDI_33%	8973.720000000	Fixed/Flavoured	Lower Discount	TDI_30%	13.804800000	?	?	?	?	30.0009130
CL_O_116984011720	26 Mar 2020 20:18:48.000000	31 Mar 2020 17:28:55.000000	CL_O_116984011720	DHL CL	Standard GPI Offer	1-7TQ7DPT	CLSCSV_10220110548773	TDImport	1	100	Kg	211.482000000	TDI_54%	82101.780000000	Fixed/Flavoured	Lower Discount	TDI_53%	99.396600000	?	?	1	CL Sales Manager	52.9999720
CL_O_114132156304	2 May 2019 21:16:54.000000	2 May 2019 21:52:08.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0226016058735	TDImport	6	15	Kg	212.893200000	TDI_FTB1805	72149.040000000	Fixed/Flavoured	?	TDI_FTB1805	106.466400000	?	?	2	CL Pricing	49.9907000
CL_O_113406295276	5 Feb 2019 18:36:05.000000	1 Oct 2019 18:02:39.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0128018619369	TDImport	3	7	Kg	42.669000000	TDI_36%	17853.840000000	Fixed/Flavoured	?	TDI_36%	27.307800000	?	?	?	?	36.0008440
CL_O_114786645574	18 Jul 2019 20:50:09.000000	19 Jul 2019 13:07:46.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-3XZUKBT	TDExport	15	15	Kg	381.213000000	TDE_58%	109145.700000000	Fixed/Flavoured	Higher Discount	TDE_75%	95.301000000	?	?	4	CL Country Manager	75.0005900
CL_O_115215346731	11 Sep 2019 13:34:10.000000	7 Oct 2019 13:04:42.000000	?	DHL CL	Standard GPI Offer	?	CLS49116CS	TDExport	10	0.5	Kg	47.868000000	TDE_37%	21447.600000000	Fixed/Flavoured	Higher Discount	TDE_ECOM182	16.380000000	?	?	2	CL Pricing	65.7808970
CL_O_116581435072	18 Feb 2020 13:38:08.000000	25 Feb 2020 21:17:56.000000	CL_O_116581435072	DHL CL	Standard GPI Offer	1-7NES3J7	COMET_1-1GZDFPI	TDImport	1	2	Kg	10.075800000	TDI_20%	6389.700000000	Fixed/Flavoured	?	TDI_20%	8.060400000	?	?	?	?	20.0023820
CL_O_113974045426	11 Apr 2019 16:48:21.000000	12 Apr 2019 16:56:43.000000	?	DHL CL	Standard GPI Offer	?	CLC10000070	TDImport	30	8	Kg	462.582000000	TDI_59%	125776.800000000	Fixed/Flavoured	Lower Discount	TDI_50%	231.282000000	?	?	1	CL Sales Manager	50.0019460
CL_O_114288586263	22 May 2019 16:26:23.000000	23 May 2019 20:59:07.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0517019326044	TDImport	5	5	Kg	78.591000000	TDI_41%	32329.200000000	Fixed/Flavoured	Higher Discount	TDI_45%	43.224000000	?	?	1	CL Sales Manager	45.0013360
CL_O_114830281867	24 Jul 2019 14:32:02.000000	25 Jul 2019 16:47:05.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5H7754R	TDImport	10	5	Kg	118.302000000	TDI_45%	44782.200000000	Fixed/Flavoured	Higher Discount	TDI_45%	65.064000000	?	?	1	CL Sales Manager	45.0017750
CL_O_114230779094	15 May 2019 16:44:15.000000	15 May 2019 16:45:24.000000	?	DHL CL	Standard GPI Offer	?	CLC10004848	TDImport	2	20	Kg	59.168400000	TDI_38%	25397.400000000	Fixed/Flavoured	Lower Discount	TDI_35%	38.460000000	?	?	?	?	34.9990870
CL_O_114868312872	29 Jul 2019 20:39:04.000000	29 Aug 2019 19:52:00.000000	CL_O_114868312872	DHL CL	Standard GPI Offer	1-6XX28J5	CLS83490WL	TDImport	3	20	Kg	43.480800000	TDI_36%	19385.460000000	Fixed/Flavoured	Higher Discount	TDI_39%	26.523000000	?	?	?	?	39.0006620
CL_O_115753553460	13 Nov 2019 13:33:38.000000	15 Nov 2019 01:36:08.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_10310110653932	TDImport	2	70	Kg	279.548400000	TDI_53%	99339.840000000	Fixed/Flavoured	?	TDI_53%	131.388000000	?	?	1	CL Sales Manager	52.9999100
CL_O_116662134730	26 Feb 2020 13:57:31.000000	9 Mar 2020 14:29:02.000000	CL_O_116662134730	DHL CL	Standard GPI Offer	1-7POI8HH	CLSION_1213015338435	TDExport	10	5	Kg	152.568000000	TDE_56%	54387.000000000	Fixed/Flavoured	Lower Discount	TDE_55%	68.658000000	?	?	1	CL Sales Manager	54.9984270
CL_O_114314515668	24 May 2019 16:57:22.000000	24 May 2019 20:25:56.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-48R1LZZ	TDExport	5	2	Kg	40.833000000	TDE_35%	18491.100000000	Fixed/Flavoured	Higher Discount	TDE_65%	14.292000000	?	?	3	CL Commercial Director	64.9988980
CL_O_114809073033	22 Jul 2019 18:16:58.000000	10 Jan 2020 17:58:30.000000	CL_O_114809073033	DHL CL	Standard GPI Offer	1-6TNFBN9	COMET_KIK-5PR	TD3rd	1	1	Kg	8.151000000	TD3_18%	4583.940000000	Fixed/Flavoured	Lower Discount	CustomPID	?	?	?	?	Pricing	?
CL_O_115386657008	1 Oct 2019 00:03:00.000000	10 Jan 2020 17:58:30.000000	?	DHL CL	Standard GPI Offer	?	CLC10002591	TDImport	35	11.48	Kg	598.231800000	TDI_60%	174040.620000000	Fixed/Flavoured	?	TDI_60%	239.831400000	?	?	1	CL Sales Manager	59.9099550
CL_O_113737587464	18 Mar 2019 13:25:40.000000	10 Jan 2020 17:58:30.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0118018566817	TDExport	30	1	Kg	145.380000000	TDE_45%	53619.600000000	Fixed/Flavoured	Higher Discount	TDE_55%	65.424000000	?	?	1	CL Sales Manager	54.9979360
CL_O_115836783438	22 Nov 2019 14:05:59.000000	14 Dec 2019 13:26:23.000000	CL_O_115836783438	DHL CL	Standard GPI Offer	1-7D4N72Z	CLSCSV_11190110785865	TDImport	1	100	Kg	60.552000000	TDI_38%	29927.340000000	Fixed/Flavoured	Higher Discount	TDI_53%	28.459200000	?	?	1	CL Sales Manager	53.0003960
CL_O_116831067834	12 Mar 2020 13:09:01.000000	12 Mar 2020 19:22:15.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-7Q76M3K	TDDom	20	10	Kg	51913.320000000	TDD_23%	39973.320000000	Fixed/Flavoured	Lower Discount	TDD_30%	36339.240000000	?	?	1	CL Sales Manager	30.0001620
CL_O_114445450728	10 Jun 2019 15:02:48.000000	11 Jul 2019 21:27:55.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0605019468510	TDImport	1	5	Kg	11.830200000	TDI_31%	5650.500000000	Fixed/Flavoured	Lower Discount	TDI_28%	8.517600000	?	?	?	?	28.0012170
CL_O_113706002604	14 Mar 2019 15:35:41.000000	21 Mar 2019 15:27:16.000000	CL_O_113706002604	DHL CL	Standard GPI Offer	1-6BZLUIZ	CLC10000976	TDImport	25	20	Kg	739.605000000	TDI_62%	187092.000000000	Fixed/Flavoured	?	TDI_72%	207.090000000	?	?	3	CL Commercial Director	71.9999190
CL_O_114535513353	20 Jun 2019 14:44:11.000000	29 Jul 2019 16:51:59.000000	CL_O_114535513353	DHL CL	Standard GPI Offer	1-6TVOSYJ	CLSISL_0619019567806	TDImport	1	30	Kg	41.356200000	TDI_36%	18443.040000000	Fixed/Flavoured	Higher Discount	TDI_40%	24.813600000	?	?	2	CL Pricing	40.0002900
CL_O_117049403978	1 Apr 2020 16:52:48.000000	2 Apr 2020 17:00:38.000000	CL_O_117049403978	DHL CL	Standard GPI Offer	1-7U79HKV	CLS8177CS	TDImport	9	138.89	Kg	2484.601200000	TDI_75%	529238.040000000	Fixed/Flavoured	Lower Discount	TDI_70%	745.380600000	?	?	3	CL Commercial Director	69.9999900
CL_O_114683438206	5 Jul 2019 20:22:30.000000	10 Jan 2020 17:58:30.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0628019638971	TDExport	2	0.5	Kg	8.710800000	TDE_25%	4426.920000000	Fixed/Flavoured	Higher Discount	TDE_35%	5.661600000	?	?	2	CL Pricing	35.0048220
CL_O_115083580485	27 Aug 2019 13:53:11.000000	4 Sep 2019 14:49:34.000000	CL_O_115083580485	DHL CL	Standard GPI Offer	1-6YOV5SD	CLSION_0121018577531	TDImport	3	3	Kg	34.921800000	TDI_36%	16011.900000000	Fixed/Flavoured	Higher Discount	TDI_38%	21.652200000	?	?	?	?	37.9980410
CL_O_115022209099	19 Aug 2019 17:03:25.000000	19 Aug 2019 17:06:38.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0725019847421	TDExport	1	1	Kg	6.067200000	TDE_FTB1801	3098.460000000	Fixed/Flavoured	Lower Discount	TDE_FTB1802	3.943800000	?	?	?	?	34.9980220
CL_O_115344246053	26 Sep 2019 12:04:41.000000	1 Oct 2019 22:37:14.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5S8JB2J	TDDom	20	5	Kg	34377.600000000	TDD_19%	27846.000000000	Fixed/Flavoured	Higher Discount	TDD_60%	13750.800000000	?	?	4	CL Country Manager	60.0006980
CL_O_113437252515	12 Feb 2019 13:42:06.000000	18 Mar 2019 11:11:19.000000	?	DHL CL	Standard GPI Offer	?	CLSION_1205018850451	TDExport	1	0.1	Kg	3.395400000	TDE_14%	1911.120000000	Fixed/Flavoured	?	TDE_20%	2.716200000	?	?	?	?	20.0035340
CL_O_115674444865	4 Nov 2019 19:14:56.000000	26 Nov 2019 19:45:06.000000	CL_O_115674444865	DHL CL	Standard GPI Offer	1-7AF02XT	CLSCSV_0722019819544	TDDom	160	0.5	Kg	70384.200000000	TDD_27%	51381.360000000	Fixed/Flavoured	Higher Discount	TDD_65%	24636.240000000	?	?	4	CL Country Manager	64.9974850
CL_O_114172319091	8 May 2019 16:17:11.000000	8 May 2019 16:18:35.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0507019246304	TDImport	1	15	Kg	20.118000000	TDI_33%	9212.760000000	Fixed/Flavoured	?	TDI_33%	13.479000000	?	?	?	?	33.0002980
CL_O_113764961840	19 Mar 2019 22:07:03.000000	10 Jan 2020 17:58:30.000000	CL_O_113764961840	DHL CL	Standard GPI Offer	1-6CMMVRL	CLSION_1114018665963	TDDom	100	1	Kg	55883.340000000	TDD_25%	41913.120000000	Fixed/Flavoured	Higher Discount	TDD_35%	36324.000000000	?	?	3	CL Commercial Director	35.0003060
CL_O_115469016230	10 Oct 2019 18:00:18.000000	10 Oct 2019 21:35:51.000000	CL_O_115469016230	DHL CL	Standard GPI Offer	1-73UELOR	CLC10005051	TDExport	1	1	Kg	3.814200000	TDE_14%	2375.760000000	Fixed/Flavoured	Lower Discount	CustomPID	2.617200000	?	?	?	Pricing	31.3827280
CL_O_113313821639	18 Jan 2019 18:56:49.000000	28 Jan 2019 21:09:45.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0920018177247	TDExport	3	10	Kg	47.887200000	TDE_37%	20255.040000000	Fixed/Flavoured	Higher Discount	TDE_50%	23.943600000	?	?	1	CL Sales Manager	50.0000000
CL_O_114410683990	4 Jun 2019 16:15:43.000000	18 Jul 2019 16:45:51.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5DHPY01	ExpressEasyExport	?	?	Kg	?	CustomPID	?	Fixed/Flavoured	?	CustomPID	?	?	?	?	Pricing	?
CL_O_115435427630	7 Oct 2019 17:56:12.000000	10 Jan 2020 17:58:30.000000	CL_O_115435427630	DHL CL	Standard GPI Offer	1-74RWWT5	CLS45445CS	TDImport	5	99.3	Kg	877.233000000	TDI_62%	238520.460000000	Fixed/Flavoured	Lower Discount	TDI_50%	438.615000000	?	?	1	CL Sales Manager	50.0001710
CL_O_114387312584	31 May 2019 19:01:20.000000	6 Jun 2019 17:54:48.000000	CL_O_114387312584	DHL CL	Standard GPI Offer	1-6MNH48V	COMET_1-2NF1LCR	TDImport	25	12	Kg	740.715000000	TDI_62%	199245.000000000	Fixed/Flavoured	?	TDI_62%	281.475000000	?	?	3	CL Commercial Director	61.9995540
CL_O_115074843909	26 Aug 2019 20:52:20.000000	26 Aug 2019 20:54:31.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0809019959108	TDExport	1	5	Kg	14.301600000	TDE_25%	7684.260000000	Fixed/Flavoured	?	TDE_25%	10.726200000	?	?	?	?	25.0000000
CL_O_113411016691	6 Feb 2019 14:55:51.000000	14 Feb 2019 19:50:42.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0128018612172	TDImport	1	8	Kg	21.723000000	TDI_FTB1801	10225.560000000	Fixed/Flavoured	?	TDI_FTB1801	15.640200000	?	?	?	?	28.0016570
CL_O_115193747214	9 Sep 2019 14:13:10.000000	20 Nov 2019 18:51:02.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09090110193347	TDImport	20	5	Kg	180.120000000	TDI_49%	66019.200000000	Fixed/Flavoured	Higher Discount	TDI_58%	75.648000000	?	?	1	CL Sales Manager	58.0013320
CL_O_115939022358	3 Dec 2019 19:23:08.000000	5 Dec 2019 19:26:15.000000	CL_O_115939022358	DHL CL	Standard GPI Offer	1-7BZWA33	CLS88788IS	TDExport	7	0.5	Kg	15.567000000	TDE_FTB1801	9015.960000000	Fixed/Flavoured	Higher Discount	TDE_FTB1802	10.120200000	?	?	?	?	34.9894010
CL_O_113748861677	18 Mar 2019 17:45:15.000000	4 Dec 2019 15:40:22.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0225018771688	TDExport	1	5	Kg	14.746200000	TDE_25%	7403.340000000	Fixed/Flavoured	?	TDE_25%	11.059800000	?	?	?	?	24.9989830
CL_O_113276574677	11 Jan 2019 17:48:25.000000	11 Apr 2019 15:19:16.000000	?	DHL CL	Standard GPI Offer	?	CLC10000959	TDImport	63	12.5	Kg	1928.064600000	TDI_73%	352734.480000000	Fixed/Flavoured	Higher Discount	TDI_78%	424.191600000	?	?	3	CL Commercial Director	77.9990980
CL_O_115794154879	18 Nov 2019 20:19:22.000000	19 Nov 2019 13:20:14.000000	?	DHL CL	Standard GPI Offer	?	CLS39905CS	TDImport	4	30.88	Kg	262.335000000	TDI_51%	100626.780000000	Fixed/Flavoured	Higher Discount	TDI_58%	110.181600000	?	?	1	CL Sales Manager	57.9996570
CL_O_114231914598	15 May 2019 20:11:22.000000	22 May 2019 22:25:42.000000	?	DHL CL	Standard GPI Offer	?	CLS87203CS	TDExport	5	5	Kg	42.951000000	TDE_35%	19328.400000000	Fixed/Flavoured	Higher Discount	TDE_45%	23.622000000	?	?	1	CL Sales Manager	45.0024450
CL_O_114673887762	4 Jul 2019 19:49:11.000000	4 Jul 2019 19:50:46.000000	?	DHL CL	Standard GPI Offer	?	CLS52492CS	TDImport	1	0.5	Kg	3.326400000	TDI_FTB1801	1629.480000000	Fixed/Flavoured	Higher Discount	TDI_FTB1802	2.161800000	?	?	?	?	35.0108230
CL_O_116295265536	17 Jan 2020 18:06:53.000000	17 Jan 2020 20:54:13.000000	CL_O_116295265536	DHL CL	Standard GPI Offer	1-7HI4L0J	CLC10004941	TDExport	1	1	Kg	4.203000000	TDE_20%	2600.340000000	Fixed/Flavoured	Lower Discount	CustomPID	1.218600000	?	?	?	Pricing	71.0064240
CL_O_113917759914	4 Apr 2019 20:41:23.000000	4 Apr 2019 20:43:41.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0402019026440	TDImport	1	1	Kg	7.572000000	TDI_FTB1801	3639.240000000	Fixed/Flavoured	?	TDI_FTB1801	5.451600000	?	?	?	?	28.0031700
CL_O_117046730931	1 Apr 2020 13:45:28.000000	1 Apr 2020 15:59:05.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-5TCVMBK	TDDom	20	1	Kg	11146.200000000	TDD_13%	9697.200000000	Fixed/Flavoured	Higher Discount	TDD_20%	8916.840000000	?	?	1	CL Sales Manager	20.0010770
CL_O_113335945191	23 Jan 2019 15:45:55.000000	23 Jan 2019 15:47:37.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0606017049737	TDImport	10	1	Kg	70.368000000	TDI_40%	28390.800000000	Fixed/Flavoured	?	TDI_40%	42.222000000	?	?	?	?	39.9982950
